#variable: dphipp 
1 	0.0 	6.0 	0.002695889484052136 	2.153173170545936e-06 	0.002492807063305247 	0.002695888407746403 	0.002492807063305247 	0.002695889484052136 	0.002866123967184514 	0.002695888407746403 	0.002866123967184514
2 	6.0 	12.0 	0.002774998553556547 	2.261708554589295e-06 	0.002565860346462262 	0.002774999346598965 	0.002565860346462262 	0.002774998553556547 	0.002950311781601747 	0.002774999346598965 	0.002950311781601747
3 	12.0 	18.0 	0.003004280821863159 	2.384265098810218e-06 	0.00277720948947575 	0.003004283290972226 	0.00277720948947575 	0.003004280821863159 	0.003194728717380816 	0.003004283290972226 	0.003194728717380816
4 	18.0 	24.0 	0.003275666583742997 	2.450309264419392e-06 	0.003027515254980072 	0.003275668134233521 	0.003027515254980072 	0.003275666583742997 	0.003483894196401817 	0.003275668134233521 	0.003483894196401817
5 	24.0 	30.0 	0.003385715284502927 	2.54786069228133e-06 	0.003129755128430237 	0.003385713026447897 	0.003129755128430237 	0.003385715284502927 	0.003600385710391118 	0.003385713026447897 	0.003600385710391118
6 	30.0 	36.0 	0.003522187456516916 	2.650989360181141e-06 	0.00325638043740631 	0.0035221879942356 	0.00325638043740631 	0.003522187456516916 	0.003745073671924798 	0.0035221879942356 	0.003745073671924798
7 	36.0 	42.0 	0.003690438840420931 	2.727743077135228e-06 	0.003412819052528498 	0.003690438158388364 	0.003412819052528498 	0.003690438840420931 	0.003923071670623604 	0.003690438158388364 	0.003923071670623604
8 	42.0 	48.0 	0.003888355627344334 	2.886695002734277e-06 	0.003596933913302693 	0.003888354605723654 	0.003596933913302693 	0.003888355627344334 	0.004132385358658642 	0.003888354605723654 	0.004132385358658642
9 	48.0 	54.0 	0.004119191582818625 	3.027267297177053e-06 	0.003811726594860231 	0.004119191396087847 	0.003811726594860231 	0.004119191582818625 	0.004376492361911784 	0.004119191396087847 	0.004376492361911784
10 	54.0 	60.0 	0.004381112011650879 	3.175080599145089e-06 	0.004055841310697621 	0.004381115786891545 	0.004055841310697621 	0.004381112011650879 	0.00465305582691906 	0.004381115786891545 	0.00465305582691906
11 	60.0 	66.0 	0.004679045377068525 	3.267467246345371e-06 	0.004333900591574015 	0.004679045349512629 	0.004333900591574015 	0.004679045377068525 	0.004967236387648705 	0.004679045349512629 	0.004967236387648705
12 	66.0 	72.0 	0.005024609417932254 	3.43262394496947e-06 	0.004656561386427767 	0.005024608038901978 	0.004656561386427767 	0.005024609417932254 	0.005331561293475165 	0.005024608038901978 	0.005331561293475165
13 	72.0 	78.0 	0.005409322956237851 	3.609575990415184e-06 	0.005016288466755852 	0.005409322783494807 	0.005016288466755852 	0.005409322956237851 	0.005736694668675096 	0.005409322783494807 	0.005736694668675096
14 	78.0 	84.0 	0.005838873212362245 	3.754294164231916e-06 	0.005418615884112651 	0.005838876588631626 	0.005418615884112651 	0.005838873212362245 	0.006188363387457936 	0.005838876588631626 	0.006188363387457936
15 	84.0 	90.0 	0.006305473483063534 	3.939950331158112e-06 	0.005856672720174812 	0.006305470741977966 	0.005856672720174812 	0.006305473483063534 	0.006678004019624556 	0.006305470741977966 	0.006678004019624556
16 	90.0 	96.0 	0.006812747596780342 	4.13104700246292e-06 	0.006333822967225022 	0.006812751068281592 	0.006333822967225022 	0.006812747596780342 	0.007209483962236786 	0.006812751068281592 	0.007209483962236786
17 	96.0 	102.0 	0.007376829912974514 	4.416673299818015e-06 	0.006865611981982863 	0.007376831213134808 	0.006865611981982863 	0.007376829912974514 	0.007799310393027574 	0.007376831213134808 	0.007799310393027574
18 	102.0 	108.0 	0.0079737374809937 	4.503432722346417e-06 	0.00742981066735826 	0.007973745270918965 	0.00742981066735826 	0.0079737374809937 	0.008422158926618593 	0.007973745270918965 	0.008422158926618593
19 	108.0 	114.0 	0.008621748787814958 	4.670295508025611e-06 	0.00804424153309552 	0.008621741591473222 	0.00804424153309552 	0.008621748787814958 	0.009096417435182597 	0.008621741591473222 	0.009096417435182597
20 	114.0 	120.0 	0.009313376036131322 	4.849561018876774e-06 	0.008701875240558637 	0.009313375603467355 	0.008701875240558637 	0.009313376036131322 	0.009814459078236765 	0.009313375603467355 	0.009814459078236765
21 	120.0 	126.0 	0.01003182996369674 	4.898024384118549e-06 	0.00938810086585372 	0.01003182813744098 	0.00938810086585372 	0.01003182996369674 	0.01055741604314083 	0.01003182813744098 	0.01055741604314083
