#variable: dphipp 
1 	0.0 	6.0 	0.0676447571534011 	4.143471758241975e-05 	0.06343076445144727 	0.0676447571534011 	0.06343076445144727 	0.0676447571534011 	0.0710608975616546 	0.0676447571534011 	0.0710608975616546
2 	6.0 	12.0 	0.06906761270175885 	4.177768086753269e-05 	0.06475427841454967 	0.06906761270175885 	0.06475427841454967 	0.06906761270175885 	0.07256582393687613 	0.06906761270175885 	0.07256582393687613
3 	12.0 	18.0 	0.07325906397933668 	4.280370135336178e-05 	0.06864453960630508 	0.07325906397933668 	0.06864453960630508 	0.07325906397933668 	0.07700715813502665 	0.07325906397933668 	0.07700715813502665
4 	18.0 	24.0 	0.0777268983540064 	4.379661505702086e-05 	0.0727934266342877 	0.0777268983540064 	0.0727934266342877 	0.0777268983540064 	0.08173934059019318 	0.0777268983540064 	0.08173934059019318
5 	24.0 	30.0 	0.07877772732979199 	4.399608816883854e-05 	0.07378529089704092 	0.07877772732979199 	0.07378529089704092 	0.07877772732979199 	0.0828370160796949 	0.07877772732979199 	0.0828370160796949
6 	30.0 	36.0 	0.07995617452845201 	4.415357162152646e-05 	0.07490012503842625 	0.07995617452845201 	0.07490012503842625 	0.07995617452845201 	0.08406555936311355 	0.07995617452845201 	0.08406555936311355
7 	36.0 	42.0 	0.08149927560791523 	4.440632555020884e-05 	0.07635887502921462 	0.08149927560791523 	0.07635887502921462 	0.08149927560791523 	0.0856753113485821 	0.08149927560791523 	0.0856753113485821
8 	42.0 	48.0 	0.08332582485212618 	4.469891861991239e-05 	0.0780881157543935 	0.08332582485212618 	0.0780881157543935 	0.08332582485212618 	0.08757841088002441 	0.08332582485212618 	0.08757841088002441
9 	48.0 	54.0 	0.08537449771618313 	4.501808809118705e-05 	0.08002747228106373 	0.08537449771618313 	0.08002747228106373 	0.08537449771618313 	0.08971306234577747 	0.08537449771618313 	0.08971306234577747
10 	54.0 	60.0 	0.08767544132366771 	4.532230868499146e-05 	0.08220715810065582 	0.08767544132366771 	0.08220715810065582 	0.08767544132366771 	0.09210909369513745 	0.08767544132366771 	0.09210909369513745
11 	60.0 	66.0 	0.09041860314114539 	4.575157139915209e-05 	0.08480540643212511 	0.09041860314114539 	0.08480540643212511 	0.09041860314114539 	0.09496617879144367 	0.09041860314114539 	0.09496617879144367
12 	66.0 	72.0 	0.09315483313170694 	4.605506309752461e-05 	0.08740527553063787 	0.09315483313170694 	0.08740527553063787 	0.09315483313170694 	0.09780829652134017 	0.09315483313170694 	0.09780829652134017
13 	72.0 	78.0 	0.09623980783963604 	4.641790264978003e-05 	0.09033607382718278 	0.09623980783963604 	0.09033607382718278 	0.09623980783963604 	0.1010129748683231 	0.09623980783963604 	0.1010129748683231
14 	78.0 	84.0 	0.09985380582077358 	4.689115944181592e-05 	0.09377237312739083 	0.09985380582077358 	0.09377237312739083 	0.09985380582077358 	0.1047646361849159 	0.09985380582077358 	0.1047646361849159
15 	84.0 	90.0 	0.1033164677208739 	4.720743693428597e-05 	0.09707267492219676 	0.1033164677208739 	0.09707267492219676 	0.1033164677208739 	0.1083517898508229 	0.1033164677208739 	0.1083517898508229
16 	90.0 	96.0 	0.1071346017351514 	4.756739654537457e-05 	0.1007158474702976 	0.1071346017351514 	0.1007158474702976 	0.1071346017351514 	0.1123034720682985 	0.1071346017351514 	0.1123034720682985
17 	96.0 	102.0 	0.1112177499090563 	4.788353672082501e-05 	0.1046196875496123 	0.1112177499090563 	0.1046196875496123 	0.1112177499090563 	0.1165223484140808 	0.1112177499090563 	0.1165223484140808
18 	102.0 	108.0 	0.1153591949091602 	4.812917331824529e-05 	0.1085880295907432 	0.1153591949091602 	0.1085880295907432 	0.1153591949091602 	0.1207933475474871 	0.1153591949091602 	0.1207933475474871
19 	108.0 	114.0 	0.1197016076549433 	4.837041259030217e-05 	0.1127605212259737 	0.1197016076549433 	0.1127605212259737 	0.1197016076549433 	0.1252610233919901 	0.1197016076549433 	0.1252610233919901
20 	114.0 	120.0 	0.1240218944706396 	4.847807024199268e-05 	0.1169264489369671 	0.1240218944706396 	0.1169264489369671 	0.1240218944706396 	0.1296925306864335 	0.1240218944706396 	0.1296925306864335
21 	120.0 	126.0 	0.128392178970122 	4.854023481962987e-05 	0.1211555073650776 	0.128392178970122 	0.1211555073650776 	0.128392178970122 	0.1341617870895772 	0.128392178970122 	0.1341617870895772
22 	126.0 	132.0 	0.1326961218833325 	4.85169248247844e-05 	0.1253320501636223 	0.1326961218833325 	0.1253320501636223 	0.1326961218833325 	0.1385529071463775 	0.1326961218833325 	0.1385529071463775
23 	132.0 	138.0 	0.1368612187464947 	4.842937468607026e-05 	0.1293947180601195 	0.1368612187464947 	0.1293947180601195 	0.1368612187464947 	0.142783688846226 	0.1368612187464947 	0.142783688846226
24 	138.0 	144.0 	0.1409675488854067 	4.830430391582353e-05 	0.1334135278566741 	0.1409675488854067 	0.1334135278566741 	0.1409675488854067 	0.1469432017283574 	0.1409675488854067 	0.1469432017283574
25 	144.0 	150.0 	0.144926474222817 	4.818010614181183e-05 	0.1373020297423803 	0.144926474222817 	0.1373020297423803 	0.144926474222817 	0.15094159601845 	0.144926474222817 	0.15094159601845
26 	150.0 	156.0 	0.1489655447381574 	4.81265375348262e-05 	0.141275981097877 	0.1489655447381574 	0.141275981097877 	0.1489655447381574 	0.1550159311892305 	0.1489655447381574 	0.1550159311892305
27 	156.0 	162.0 	0.1528377510261177 	4.808343647569556e-05 	0.1450857092473589 	0.1528377510261177 	0.1450857092473589 	0.1528377510261177 	0.1589235861140332 	0.1528377510261177 	0.1589235861140332
28 	162.0 	168.0 	0.1568829948796547 	4.815961073936189e-05 	0.1490545076263573 	0.1568829948796547 	0.1490545076263573 	0.1568829948796547 	0.1630169438218539 	0.1568829948796547 	0.1630169438218539
29 	168.0 	174.0 	0.1606353719253904 	4.824786220666012e-05 	0.1527235275193616 	0.1606353719253904 	0.1527235275193616 	0.1606353719253904 	0.166825527825541 	0.1606353719253904 	0.166825527825541
30 	174.0 	180.0 	0.1638935682245642 	4.836173891785728e-05 	0.155904847779933 	0.1638935682245642 	0.155904847779933 	0.1638935682245642 	0.1701353040312892 	0.1638935682245642 	0.1701353040312892
 
#variable: dphiuu 
1 	0.0 	6.0 	0.0267973544628924 	1.664971915462789e-05 	0.02603516865838621 	0.0267973544628924 	0.02603516865838621 	0.0267973544628924 	0.02732621184816832 	0.0267973544628924 	0.02732621184816832
2 	6.0 	12.0 	0.02738806864040216 	1.679799427662211e-05 	0.02662338954376479 	0.02738806864040216 	0.02662338954376479 	0.02738806864040216 	0.02791680177308124 	0.02738806864040216 	0.02791680177308124
3 	12.0 	18.0 	0.02859600174376398 	1.701822564452378e-05 	0.02783094062867939 	0.02859600174376398 	0.02783094062867939 	0.02859600174376398 	0.0291197138460677 	0.02859600174376398 	0.0291197138460677
4 	18.0 	24.0 	0.03028362899065285 	1.740572937932076e-05 	0.02948168120838786 	0.03028362899065285 	0.02948168120838786 	0.03028362899065285 	0.03082947887503203 	0.03028362899065285 	0.03082947887503203
5 	24.0 	30.0 	0.03240164445850269 	1.792621123291545e-05 	0.03152572829019717 	0.03240164445850269 	0.03152572829019717 	0.03240164445850269 	0.03299863213360815 	0.03240164445850269 	0.03299863213360815
6 	30.0 	36.0 	0.03492311832151355 	1.859708037820783e-05 	0.03393486426154118 	0.03492311832151355 	0.03393486426154118 	0.03492311832151355 	0.03560238489196135 	0.03492311832151355 	0.03560238489196135
7 	36.0 	42.0 	0.03787415263621245 	1.94907188279969e-05 	0.03673082670570917 	0.03787415263621245 	0.03673082670570917 	0.03787415263621245 	0.03867122726160604 	0.03787415263621245 	0.03867122726160604
8 	42.0 	48.0 	0.04116265492778617 	2.052099477668057e-05 	0.03982923385026094 	0.04116265492778617 	0.03982923385026094 	0.04116265492778617 	0.04210721843442599 	0.04116265492778617 	0.04210721843442599
9 	48.0 	54.0 	0.04494296222158755 	2.175235876741983e-05 	0.04337862369360215 	0.04494296222158755 	0.04337862369360215 	0.04494296222158755 	0.04606916800993757 	0.04494296222158755 	0.04606916800993757
10 	54.0 	60.0 	0.0492904908809402 	2.329470722891e-05 	0.04744494914118209 	0.0492904908809402 	0.04744494914118209 	0.0492904908809402 	0.05064093206405745 	0.0492904908809402 	0.05064093206405745
11 	60.0 	66.0 	0.05417325993673723 	2.506125816103708e-05 	0.05200110696285963 	0.05417325993673723 	0.05200110696285963 	0.05417325993673723 	0.05578646379188058 	0.05417325993673723 	0.05578646379188058
12 	66.0 	72.0 	0.05972536864827327 	2.709624739688586e-05 	0.05717231748454938 	0.05972536864827327 	0.05717231748454938 	0.05972536864827327 	0.06164722856646113 	0.05972536864827327 	0.06164722856646113
13 	72.0 	78.0 	0.06593282099186651 	2.938726226895046e-05 	0.06294411850613005 	0.06593282099186651 	0.06294411850613005 	0.06593282099186651 	0.06820994863204123 	0.06593282099186651 	0.06820994863204123
14 	78.0 	84.0 	0.07282740452523433 	3.193352554220172e-05 	0.06934588697375937 	0.07282740452523433 	0.06934588697375937 	0.07282740452523433 	0.07550851703842414 	0.07282740452523433 	0.07550851703842414
15 	84.0 	90.0 	0.08076552012906124 	3.484250903739046e-05 	0.07671063623747953 	0.08076552012906124 	0.07671063623747953 	0.08076552012906124 	0.0839184638758052 	0.08076552012906124 	0.0839184638758052
16 	90.0 	96.0 	0.08946815293088967 	3.795658625270502e-05 	0.08477726408689217 	0.08946815293088967 	0.08477726408689217 	0.08946815293088967 	0.0931463681649819 	0.08946815293088967 	0.0931463681649819
